STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,age,Age class,unit,Unit of measure,sex,Sex,geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:UNE_RT_A$DEFAULTVIEW(1.0),Unemployment by sex and age - annual data,A,Annual,Y15-74,From 15 to 74 years,PC_ACT,Percentage of population in the labour force,T,Total,ES,Spain,2016,,19.6,,,,,
dataflow,ESTAT:UNE_RT_A$DEFAULTVIEW(1.0),Unemployment by sex and age - annual data,A,Annual,Y15-74,From 15 to 74 years,PC_ACT,Percentage of population in the labour force,T,Total,ES,Spain,2017,,17.2,,,,,
dataflow,ESTAT:UNE_RT_A$DEFAULTVIEW(1.0),Unemployment by sex and age - annual data,A,Annual,Y15-74,From 15 to 74 years,PC_ACT,Percentage of population in the labour force,T,Total,ES,Spain,2018,,15.3,,,,,
dataflow,ESTAT:UNE_RT_A$DEFAULTVIEW(1.0),Unemployment by sex and age - annual data,A,Annual,Y15-74,From 15 to 74 years,PC_ACT,Percentage of population in the labour force,T,Total,ES,Spain,2019,,14.1,,,,,
dataflow,ESTAT:UNE_RT_A$DEFAULTVIEW(1.0),Unemployment by sex and age - annual data,A,Annual,Y15-74,From 15 to 74 years,PC_ACT,Percentage of population in the labour force,T,Total,ES,Spain,2020,,15.5,,,,,
dataflow,ESTAT:UNE_RT_A$DEFAULTVIEW(1.0),Unemployment by sex and age - annual data,A,Annual,Y15-74,From 15 to 74 years,PC_ACT,Percentage of population in the labour force,T,Total,ES,Spain,2021,,14.9,,d,definition differs (see metadata),,
dataflow,ESTAT:UNE_RT_A$DEFAULTVIEW(1.0),Unemployment by sex and age - annual data,A,Annual,Y15-74,From 15 to 74 years,PC_ACT,Percentage of population in the labour force,T,Total,ES,Spain,2022,,13.0,,d,definition differs (see metadata),,
dataflow,ESTAT:UNE_RT_A$DEFAULTVIEW(1.0),Unemployment by sex and age - annual data,A,Annual,Y15-74,From 15 to 74 years,PC_ACT,Percentage of population in the labour force,T,Total,ES,Spain,2023,,12.2,,d,definition differs (see metadata),,
dataflow,ESTAT:UNE_RT_A$DEFAULTVIEW(1.0),Unemployment by sex and age - annual data,A,Annual,Y15-74,From 15 to 74 years,PC_ACT,Percentage of population in the labour force,T,Total,ES,Spain,2024,,11.4,,d,definition differs (see metadata),,
dataflow,ESTAT:UNE_RT_A$DEFAULTVIEW(1.0),Unemployment by sex and age - annual data,A,Annual,Y15-74,From 15 to 74 years,PC_ACT,Percentage of population in the labour force,T,Total,EU27_2020,European Union - 27 countries (from 2020),2015,,10.2,,,,,
dataflow,ESTAT:UNE_RT_A$DEFAULTVIEW(1.0),Unemployment by sex and age - annual data,A,Annual,Y15-74,From 15 to 74 years,PC_ACT,Percentage of population in the labour force,T,Total,EU27_2020,European Union - 27 countries (from 2020),2016,,9.3,,,,,
dataflow,ESTAT:UNE_RT_A$DEFAULTVIEW(1.0),Unemployment by sex and age - annual data,A,Annual,Y15-74,From 15 to 74 years,PC_ACT,Percentage of population in the labour force,T,Total,EU27_2020,European Union - 27 countries (from 2020),2017,,8.3,,,,,
dataflow,ESTAT:UNE_RT_A$DEFAULTVIEW(1.0),Unemployment by sex and age - annual data,A,Annual,Y15-74,From 15 to 74 years,PC_ACT,Percentage of population in the labour force,T,Total,EU27_2020,European Union - 27 countries (from 2020),2018,,7.4,,,,,
dataflow,ESTAT:UNE_RT_A$DEFAULTVIEW(1.0),Unemployment by sex and age - annual data,A,Annual,Y15-74,From 15 to 74 years,PC_ACT,Percentage of population in the labour force,T,Total,EU27_2020,European Union - 27 countries (from 2020),2019,,6.8,,,,,
dataflow,ESTAT:UNE_RT_A$DEFAULTVIEW(1.0),Unemployment by sex and age - annual data,A,Annual,Y15-74,From 15 to 74 years,PC_ACT,Percentage of population in the labour force,T,Total,EU27_2020,European Union - 27 countries (from 2020),2020,,7.2,,,,,
dataflow,ESTAT:UNE_RT_A$DEFAULTVIEW(1.0),Unemployment by sex and age - annual data,A,Annual,Y15-74,From 15 to 74 years,PC_ACT,Percentage of population in the labour force,T,Total,EU27_2020,European Union - 27 countries (from 2020),2021,,7.1,,,,,
dataflow,ESTAT:UNE_RT_A$DEFAULTVIEW(1.0),Unemployment by sex and age - annual data,A,Annual,Y15-74,From 15 to 74 years,PC_ACT,Percentage of population in the labour force,T,Total,EU27_2020,European Union - 27 countries (from 2020),2022,,6.2,,,,,
dataflow,ESTAT:UNE_RT_A$DEFAULTVIEW(1.0),Unemployment by sex and age - annual data,A,Annual,Y15-74,From 15 to 74 years,PC_ACT,Percentage of population in the labour force,T,Total,EU27_2020,European Union - 27 countries (from 2020),2023,,6.1,,,,,
dataflow,ESTAT:UNE_RT_A$DEFAULTVIEW(1.0),Unemployment by sex and age - annual data,A,Annual,Y15-74,From 15 to 74 years,PC_ACT,Percentage of population in the labour force,T,Total,EU27_2020,European Union - 27 countries (from 2020),2024,,5.9,,,,,
dataflow,ESTAT:UNE_RT_A$DEFAULTVIEW(1.0),Unemployment by sex and age - annual data,A,Annual,Y15-74,From 15 to 74 years,PC_ACT,Percentage of population in the labour force,T,Total,FI,Finland,2015,,9.4,,,,,
dataflow,ESTAT:UNE_RT_A$DEFAULTVIEW(1.0),Unemployment by sex and age - annual data,A,Annual,Y15-74,From 15 to 74 years,PC_ACT,Percentage of population in the labour force,T,Total,FI,Finland,2016,,8.9,,,,,
dataflow,ESTAT:UNE_RT_A$DEFAULTVIEW(1.0),Unemployment by sex and age - annual data,A,Annual,Y15-74,From 15 to 74 years,PC_ACT,Percentage of population in the labour force,T,Total,FI,Finland,2017,,8.7,,,,,
dataflow,ESTAT:UNE_RT_A$DEFAULTVIEW(1.0),Unemployment by sex and age - annual data,A,Annual,Y15-74,From 15 to 74 years,PC_ACT,Percentage of population in the labour force,T,Total,FI,Finland,2018,,7.5,,,,,
dataflow,ESTAT:UNE_RT_A$DEFAULTVIEW(1.0),Unemployment by sex and age - annual data,A,Annual,Y15-74,From 15 to 74 years,PC_ACT,Percentage of population in the labour force,T,Total,FI,Finland,2019,,6.8,,,,,
dataflow,ESTAT:UNE_RT_A$DEFAULTVIEW(1.0),Unemployment by sex and age - annual data,A,Annual,Y15-74,From 15 to 74 years,PC_ACT,Percentage of population in the labour force,T,Total,FI,Finland,2020,,7.7,,,,,
dataflow,ESTAT:UNE_RT_A$DEFAULTVIEW(1.0),Unemployment by sex and age - annual data,A,Annual,Y15-74,From 15 to 74 years,PC_ACT,Percentage of population in the labour force,T,Total,FI,Finland,2021,,7.7,,,,,
dataflow,ESTAT:UNE_RT_A$DEFAULTVIEW(1.0),Unemployment by sex and age - annual data,A,Annual,Y15-74,From 15 to 74 years,PC_ACT,Percentage of population in the labour force,T,Total,FI,Finland,2022,,6.8,,,,,
dataflow,ESTAT:UNE_RT_A$DEFAULTVIEW(1.0),Unemployment by sex and age - annual data,A,Annual,Y15-74,From 15 to 74 years,PC_ACT,Percentage of population in the labour force,T,Total,FI,Finland,2023,,7.2,,,,,
dataflow,ESTAT:UNE_RT_A$DEFAULTVIEW(1.0),Unemployment by sex and age - annual data,A,Annual,Y15-74,From 15 to 74 years,PC_ACT,Percentage of population in the labour force,T,Total,FI,Finland,2024,,8.4,,,,,
dataflow,ESTAT:UNE_RT_A$DEFAULTVIEW(1.0),Unemployment by sex and age - annual data,A,Annual,Y15-74,From 15 to 74 years,PC_ACT,Percentage of population in the labour force,T,Total,FR,France,2015,,10.3,,,,,
dataflow,ESTAT:UNE_RT_A$DEFAULTVIEW(1.0),Unemployment by sex and age - annual data,A,Annual,Y15-74,From 15 to 74 years,PC_ACT,Percentage of population in the labour force,T,Total,FR,France,2016,,10.1,,,,,
dataflow,ESTAT:UNE_RT_A$DEFAULTVIEW(1.0),Unemployment by sex and age - annual data,A,Annual,Y15-74,From 15 to 74 years,PC_ACT,Percentage of population in the labour force,T,Total,FR,France,2017,,9.4,,,,,
dataflow,ESTAT:UNE_RT_A$DEFAULTVIEW(1.0),Unemployment by sex and age - annual data,A,Annual,Y15-74,From 15 to 74 years,PC_ACT,Percentage of population in the labour force,T,Total,FR,France,2018,,9.0,,,,,
dataflow,ESTAT:UNE_RT_A$DEFAULTVIEW(1.0),Unemployment by sex and age - annual data,A,Annual,Y15-74,From 15 to 74 years,PC_ACT,Percentage of population in the labour force,T,Total,FR,France,2019,,8.4,,,,,
dataflow,ESTAT:UNE_RT_A$DEFAULTVIEW(1.0),Unemployment by sex and age - annual data,A,Annual,Y15-74,From 15 to 74 years,PC_ACT,Percentage of population in the labour force,T,Total,FR,France,2020,,8.0,,,,,
dataflow,ESTAT:UNE_RT_A$DEFAULTVIEW(1.0),Unemployment by sex and age - annual data,A,Annual,Y15-74,From 15 to 74 years,PC_ACT,Percentage of population in the labour force,T,Total,FR,France,2021,,7.9,,d,definition differs (see metadata),,
dataflow,ESTAT:UNE_RT_A$DEFAULTVIEW(1.0),Unemployment by sex and age - annual data,A,Annual,Y15-74,From 15 to 74 years,PC_ACT,Percentage of population in the labour force,T,Total,FR,France,2022,,7.3,,d,definition differs (see metadata),,
dataflow,ESTAT:UNE_RT_A$DEFAULTVIEW(1.0),Unemployment by sex and age - annual data,A,Annual,Y15-74,From 15 to 74 years,PC_ACT,Percentage of population in the labour force,T,Total,FR,France,2023,,7.3,,d,definition differs (see metadata),,
dataflow,ESTAT:UNE_RT_A$DEFAULTVIEW(1.0),Unemployment by sex and age - annual data,A,Annual,Y15-74,From 15 to 74 years,PC_ACT,Percentage of population in the labour force,T,Total,FR,France,2024,,7.4,,d,definition differs (see metadata),,
dataflow,ESTAT:UNE_RT_A$DEFAULTVIEW(1.0),Unemployment by sex and age - annual data,A,Annual,Y15-74,From 15 to 74 years,PC_ACT,Percentage of population in the labour force,T,Total,HR,Croatia,2015,,16.2,,,,,
dataflow,ESTAT:UNE_RT_A$DEFAULTVIEW(1.0),Unemployment by sex and age - annual data,A,Annual,Y15-74,From 15 to 74 years,PC_ACT,Percentage of population in the labour force,T,Total,HR,Croatia,2016,,13.0,,,,,
dataflow,ESTAT:UNE_RT_A$DEFAULTVIEW(1.0),Unemployment by sex and age - annual data,A,Annual,Y15-74,From 15 to 74 years,PC_ACT,Percentage of population in the labour force,T,Total,HR,Croatia,2017,,11.1,,,,,
dataflow,ESTAT:UNE_RT_A$DEFAULTVIEW(1.0),Unemployment by sex and age - annual data,A,Annual,Y15-74,From 15 to 74 years,PC_ACT,Percentage of population in the labour force,T,Total,HR,Croatia,2018,,8.3,,,,,
dataflow,ESTAT:UNE_RT_A$DEFAULTVIEW(1.0),Unemployment by sex and age - annual data,A,Annual,Y15-74,From 15 to 74 years,PC_ACT,Percentage of population in the labour force,T,Total,HR,Croatia,2019,,6.6,,,,,
dataflow,ESTAT:UNE_RT_A$DEFAULTVIEW(1.0),Unemployment by sex and age - annual data,A,Annual,Y15-74,From 15 to 74 years,PC_ACT,Percentage of population in the labour force,T,Total,HR,Croatia,2020,,7.4,,,,,
dataflow,ESTAT:UNE_RT_A$DEFAULTVIEW(1.0),Unemployment by sex and age - annual data,A,Annual,Y15-74,From 15 to 74 years,PC_ACT,Percentage of population in the labour force,T,Total,HR,Croatia,2021,,7.5,,,,,
dataflow,ESTAT:UNE_RT_A$DEFAULTVIEW(1.0),Unemployment by sex and age - annual data,A,Annual,Y15-74,From 15 to 74 years,PC_ACT,Percentage of population in the labour force,T,Total,HR,Croatia,2022,,6.8,,,,,
dataflow,ESTAT:UNE_RT_A$DEFAULTVIEW(1.0),Unemployment by sex and age - annual data,A,Annual,Y15-74,From 15 to 74 years,PC_ACT,Percentage of population in the labour force,T,Total,HR,Croatia,2023,,6.1,,,,,
dataflow,ESTAT:UNE_RT_A$DEFAULTVIEW(1.0),Unemployment by sex and age - annual data,A,Annual,Y15-74,From 15 to 74 years,PC_ACT,Percentage of population in the labour force,T,Total,HR,Croatia,2024,,5.0,,,,,
dataflow,ESTAT:UNE_RT_A$DEFAULTVIEW(1.0),Unemployment by sex and age - annual data,A,Annual,Y15-74,From 15 to 74 years,PC_ACT,Percentage of population in the labour force,T,Total,HU,Hungary,2015,,6.6,,,,,
dataflow,ESTAT:UNE_RT_A$DEFAULTVIEW(1.0),Unemployment by sex and age - annual data,A,Annual,Y15-74,From 15 to 74 years,PC_ACT,Percentage of population in the labour force,T,Total,HU,Hungary,2016,,5.0,,,,,
dataflow,ESTAT:UNE_RT_A$DEFAULTVIEW(1.0),Unemployment by sex and age - annual data,A,Annual,Y15-74,From 15 to 74 years,PC_ACT,Percentage of population in the labour force,T,Total,HU,Hungary,2017,,4.0,,,,,
dataflow,ESTAT:UNE_RT_A$DEFAULTVIEW(1.0),Unemployment by sex and age - annual data,A,Annual,Y15-74,From 15 to 74 years,PC_ACT,Percentage of population in the labour force,T,Total,HU,Hungary,2018,,3.6,,b,break in time series,,
dataflow,ESTAT:UNE_RT_A$DEFAULTVIEW(1.0),Unemployment by sex and age - annual data,A,Annual,Y15-74,From 15 to 74 years,PC_ACT,Percentage of population in the labour force,T,Total,HU,Hungary,2019,,3.3,,,,,
dataflow,ESTAT:UNE_RT_A$DEFAULTVIEW(1.0),Unemployment by sex and age - annual data,A,Annual,Y15-74,From 15 to 74 years,PC_ACT,Percentage of population in the labour force,T,Total,HU,Hungary,2020,,4.1,,,,,
dataflow,ESTAT:UNE_RT_A$DEFAULTVIEW(1.0),Unemployment by sex and age - annual data,A,Annual,Y15-74,From 15 to 74 years,PC_ACT,Percentage of population in the labour force,T,Total,HU,Hungary,2021,,4.0,,,,,
dataflow,ESTAT:UNE_RT_A$DEFAULTVIEW(1.0),Unemployment by sex and age - annual data,A,Annual,Y15-74,From 15 to 74 years,PC_ACT,Percentage of population in the labour force,T,Total,HU,Hungary,2022,,3.6,,,,,
dataflow,ESTAT:UNE_RT_A$DEFAULTVIEW(1.0),Unemployment by sex and age - annual data,A,Annual,Y15-74,From 15 to 74 years,PC_ACT,Percentage of population in the labour force,T,Total,HU,Hungary,2023,,4.1,,,,,
dataflow,ESTAT:UNE_RT_A$DEFAULTVIEW(1.0),Unemployment by sex and age - annual data,A,Annual,Y15-74,From 15 to 74 years,PC_ACT,Percentage of population in the labour force,T,Total,HU,Hungary,2024,,4.5,,,,,
dataflow,ESTAT:UNE_RT_A$DEFAULTVIEW(1.0),Unemployment by sex and age - annual data,A,Annual,Y15-74,From 15 to 74 years,PC_ACT,Percentage of population in the labour force,T,Total,IE,Ireland,2015,,9.9,,,,,
dataflow,ESTAT:UNE_RT_A$DEFAULTVIEW(1.0),Unemployment by sex and age - annual data,A,Annual,Y15-74,From 15 to 74 years,PC_ACT,Percentage of population in the labour force,T,Total,IE,Ireland,2016,,8.4,,,,,
dataflow,ESTAT:UNE_RT_A$DEFAULTVIEW(1.0),Unemployment by sex and age - annual data,A,Annual,Y15-74,From 15 to 74 years,PC_ACT,Percentage of population in the labour force,T,Total,IE,Ireland,2017,,6.7,,,,,
dataflow,ESTAT:UNE_RT_A$DEFAULTVIEW(1.0),Unemployment by sex and age - annual data,A,Annual,Y15-74,From 15 to 74 years,PC_ACT,Percentage of population in the labour force,T,Total,IE,Ireland,2018,,5.8,,,,,
dataflow,ESTAT:UNE_RT_A$DEFAULTVIEW(1.0),Unemployment by sex and age - annual data,A,Annual,Y15-74,From 15 to 74 years,PC_ACT,Percentage of population in the labour force,T,Total,IE,Ireland,2019,,5.0,,,,,
dataflow,ESTAT:UNE_RT_A$DEFAULTVIEW(1.0),Unemployment by sex and age - annual data,A,Annual,Y15-74,From 15 to 74 years,PC_ACT,Percentage of population in the labour force,T,Total,IE,Ireland,2020,,5.9,,,,,
dataflow,ESTAT:UNE_RT_A$DEFAULTVIEW(1.0),Unemployment by sex and age - annual data,A,Annual,Y15-74,From 15 to 74 years,PC_ACT,Percentage of population in the labour force,T,Total,IE,Ireland,2021,,6.2,,b,break in time series,,
dataflow,ESTAT:UNE_RT_A$DEFAULTVIEW(1.0),Unemployment by sex and age - annual data,A,Annual,Y15-74,From 15 to 74 years,PC_ACT,Percentage of population in the labour force,T,Total,IE,Ireland,2022,,4.5,,,,,
dataflow,ESTAT:UNE_RT_A$DEFAULTVIEW(1.0),Unemployment by sex and age - annual data,A,Annual,Y15-74,From 15 to 74 years,PC_ACT,Percentage of population in the labour force,T,Total,IE,Ireland,2023,,4.3,,,,,
dataflow,ESTAT:UNE_RT_A$DEFAULTVIEW(1.0),Unemployment by sex and age - annual data,A,Annual,Y15-74,From 15 to 74 years,PC_ACT,Percentage of population in the labour force,T,Total,IE,Ireland,2024,,4.3,,,,,
dataflow,ESTAT:UNE_RT_A$DEFAULTVIEW(1.0),Unemployment by sex and age - annual data,A,Annual,Y15-74,From 15 to 74 years,PC_ACT,Percentage of population in the labour force,T,Total,IS,Iceland,2015,,4.0,,,,,
dataflow,ESTAT:UNE_RT_A$DEFAULTVIEW(1.0),Unemployment by sex and age - annual data,A,Annual,Y15-74,From 15 to 74 years,PC_ACT,Percentage of population in the labour force,T,Total,IS,Iceland,2016,,3.0,,,,,
dataflow,ESTAT:UNE_RT_A$DEFAULTVIEW(1.0),Unemployment by sex and age - annual data,A,Annual,Y15-74,From 15 to 74 years,PC_ACT,Percentage of population in the labour force,T,Total,IS,Iceland,2017,,2.7,,,,,
dataflow,ESTAT:UNE_RT_A$DEFAULTVIEW(1.0),Unemployment by sex and age - annual data,A,Annual,Y15-74,From 15 to 74 years,PC_ACT,Percentage of population in the labour force,T,Total,IS,Iceland,2018,,2.7,,,,,
dataflow,ESTAT:UNE_RT_A$DEFAULTVIEW(1.0),Unemployment by sex and age - annual data,A,Annual,Y15-74,From 15 to 74 years,PC_ACT,Percentage of population in the labour force,T,Total,IS,Iceland,2019,,3.5,,,,,
dataflow,ESTAT:UNE_RT_A$DEFAULTVIEW(1.0),Unemployment by sex and age - annual data,A,Annual,Y15-74,From 15 to 74 years,PC_ACT,Percentage of population in the labour force,T,Total,IS,Iceland,2020,,5.5,,b,break in time series,,
dataflow,ESTAT:UNE_RT_A$DEFAULTVIEW(1.0),Unemployment by sex and age - annual data,A,Annual,Y15-74,From 15 to 74 years,PC_ACT,Percentage of population in the labour force,T,Total,IS,Iceland,2021,,6.1,,,,,
dataflow,ESTAT:UNE_RT_A$DEFAULTVIEW(1.0),Unemployment by sex and age - annual data,A,Annual,Y15-74,From 15 to 74 years,PC_ACT,Percentage of population in the labour force,T,Total,IS,Iceland,2022,,3.8,,,,,
dataflow,ESTAT:UNE_RT_A$DEFAULTVIEW(1.0),Unemployment by sex and age - annual data,A,Annual,Y15-74,From 15 to 74 years,PC_ACT,Percentage of population in the labour force,T,Total,IS,Iceland,2023,,3.5,,,,,
dataflow,ESTAT:UNE_RT_A$DEFAULTVIEW(1.0),Unemployment by sex and age - annual data,A,Annual,Y15-74,From 15 to 74 years,PC_ACT,Percentage of population in the labour force,T,Total,IS,Iceland,2024,,3.6,,,,,
dataflow,ESTAT:UNE_RT_A$DEFAULTVIEW(1.0),Unemployment by sex and age - annual data,A,Annual,Y15-74,From 15 to 74 years,PC_ACT,Percentage of population in the labour force,T,Total,IT,Italy,2015,,12.0,,,,,
dataflow,ESTAT:UNE_RT_A$DEFAULTVIEW(1.0),Unemployment by sex and age - annual data,A,Annual,Y15-74,From 15 to 74 years,PC_ACT,Percentage of population in the labour force,T,Total,IT,Italy,2016,,11.7,,,,,
dataflow,ESTAT:UNE_RT_A$DEFAULTVIEW(1.0),Unemployment by sex and age - annual data,A,Annual,Y15-74,From 15 to 74 years,PC_ACT,Percentage of population in the labour force,T,Total,IT,Italy,2017,,11.3,,,,,
dataflow,ESTAT:UNE_RT_A$DEFAULTVIEW(1.0),Unemployment by sex and age - annual data,A,Annual,Y15-74,From 15 to 74 years,PC_ACT,Percentage of population in the labour force,T,Total,IT,Italy,2018,,10.6,,b,break in time series,,
dataflow,ESTAT:UNE_RT_A$DEFAULTVIEW(1.0),Unemployment by sex and age - annual data,A,Annual,Y15-74,From 15 to 74 years,PC_ACT,Percentage of population in the labour force,T,Total,IT,Italy,2019,,9.9,,,,,
dataflow,ESTAT:UNE_RT_A$DEFAULTVIEW(1.0),Unemployment by sex and age - annual data,A,Annual,Y15-74,From 15 to 74 years,PC_ACT,Percentage of population in the labour force,T,Total,IT,Italy,2020,,9.3,,,,,
dataflow,ESTAT:UNE_RT_A$DEFAULTVIEW(1.0),Unemployment by sex and age - annual data,A,Annual,Y15-74,From 15 to 74 years,PC_ACT,Percentage of population in the labour force,T,Total,IT,Italy,2021,,9.5,,,,,
dataflow,ESTAT:UNE_RT_A$DEFAULTVIEW(1.0),Unemployment by sex and age - annual data,A,Annual,Y15-74,From 15 to 74 years,PC_ACT,Percentage of population in the labour force,T,Total,IT,Italy,2022,,8.1,,,,,
dataflow,ESTAT:UNE_RT_A$DEFAULTVIEW(1.0),Unemployment by sex and age - annual data,A,Annual,Y15-74,From 15 to 74 years,PC_ACT,Percentage of population in the labour force,T,Total,IT,Italy,2023,,7.7,,,,,
dataflow,ESTAT:UNE_RT_A$DEFAULTVIEW(1.0),Unemployment by sex and age - annual data,A,Annual,Y15-74,From 15 to 74 years,PC_ACT,Percentage of population in the labour force,T,Total,IT,Italy,2024,,6.5,,,,,
dataflow,ESTAT:UNE_RT_A$DEFAULTVIEW(1.0),Unemployment by sex and age - annual data,A,Annual,Y15-74,From 15 to 74 years,PC_ACT,Percentage of population in the labour force,T,Total,LT,Lithuania,2015,,9.1,,,,,
dataflow,ESTAT:UNE_RT_A$DEFAULTVIEW(1.0),Unemployment by sex and age - annual data,A,Annual,Y15-74,From 15 to 74 years,PC_ACT,Percentage of population in the labour force,T,Total,LT,Lithuania,2016,,7.9,,,,,
dataflow,ESTAT:UNE_RT_A$DEFAULTVIEW(1.0),Unemployment by sex and age - annual data,A,Annual,Y15-74,From 15 to 74 years,PC_ACT,Percentage of population in the labour force,T,Total,LT,Lithuania,2017,,7.1,,,,,
dataflow,ESTAT:UNE_RT_A$DEFAULTVIEW(1.0),Unemployment by sex and age - annual data,A,Annual,Y15-74,From 15 to 74 years,PC_ACT,Percentage of population in the labour force,T,Total,LT,Lithuania,2018,,6.2,,,,,
dataflow,ESTAT:UNE_RT_A$DEFAULTVIEW(1.0),Unemployment by sex and age - annual data,A,Annual,Y15-74,From 15 to 74 years,PC_ACT,Percentage of population in the labour force,T,Total,LT,Lithuania,2019,,6.3,,,,,
dataflow,ESTAT:UNE_RT_A$DEFAULTVIEW(1.0),Unemployment by sex and age - annual data,A,Annual,Y15-74,From 15 to 74 years,PC_ACT,Percentage of population in the labour force,T,Total,LT,Lithuania,2020,,8.5,,,,,
dataflow,ESTAT:UNE_RT_A$DEFAULTVIEW(1.0),Unemployment by sex and age - annual data,A,Annual,Y15-74,From 15 to 74 years,PC_ACT,Percentage of population in the labour force,T,Total,LT,Lithuania,2021,,7.1,,,,,
